transaction_id,timestamp,sender_account,receiver_account,amount,sender_trust_score,receiver_trust_score,sender_avg_amount,sender_max_amount,amount_to_avg_ratio,amount_to_max_ratio,amount_deviation,historical_amount_zscore,transactions_last_5min,transactions_last_10min,transactions_last_30min,transactions_last_1hour,transactions_last_24hours,time_since_last_transaction,receiver_transaction_count,receiver_unique_sender_count,receiver_avg_amount,is_new_receiver,sender_receiver_transaction_count,is_new_device,device_account_count,device_transaction_count,transaction_hour,day_of_week,is_night,unusual_time_for_sender,sender_degree,receiver_degree,fan_in_score,fan_out_score,circular_transaction_flag,behavioral_anomaly_score,is_fraud
TXN_0001880,2026-05-04 06:42:30,ACC_0289,ACC_0443,945.03,51.0,82.0,993.2900000000001,1276.89,0.9514139782801198,0.7401029004839657,48.260000000000105,-0.1701692464679395,0,0,0,0,2,52191.0,3,3,12282.216666666667,1,0,0,2,5,6,0,0,0,2,3,0,0,0,1.0,0
TXN_0001881,2026-05-04 06:44:05,ACC_0036,ACC_0388,1125.93,49.0,59.0,1464.835,2053.14,0.7686394660924988,0.5483941643122526,338.905,-0.9692480372465749,0,0,0,0,2,62374.0,1,1,1173.3,1,0,0,2,5,6,0,0,0,4,1,0,0,0,1.0,0
TXN_0001882,2026-05-04 06:50:38,ACC_0195,ACC_0597,13409.1,51.0,78.0,16326.143333333333,20728.15,0.8213268570544258,0.6469028829650003,2917.043333333333,-0.8201915734999915,0,0,0,0,0,93338.0,2,2,5857.445000000001,1,0,0,1,3,6,0,0,0,3,2,0,0,0,1.0,0
TXN_0001883,2026-05-04 06:52:04,ACC_0406,ACC_0548,2202.65,93.0,83.0,61724.9,121437.33,0.035684950476114995,0.018138162291764966,59522.25,-0.9968150683204794,0,0,0,0,1,11283.0,2,2,47550.045,1,0,0,1,2,6,0,0,0,2,2,0,0,0,1.0,0
TXN_0001884,2026-05-04 06:52:32,ACC_0501,ACC_0518,1865.63,94.0,55.0,1424.043333333333,2261.22,1.3100935506871736,0.8250546128857228,441.58666666666704,0.745275446350955,0,0,0,0,1,10186.0,1,1,3783.45,1,0,0,2,5,6,0,0,0,3,1,0,0,0,1.0,0
TXN_0001885,2026-05-04 06:57:00,ACC_0305,ACC_0803,6870.33,87.0,59.0,10230.713333333333,11709.21,0.6715396834451365,0.5867458175344488,3360.383333333333,-2.749989782106092,0,0,0,0,0,155063.0,1,1,553.64,1,0,0,4,7,6,0,0,0,3,1,0,0,0,1.0,0
TXN_0001886,2026-05-04 06:57:47,ACC_0017,ACC_0300,204059.85,53.0,79.0,683.6433333333334,906.46,298.4887543920745,225.11732205373298,203376.20666666667,1048.629492305354,0,0,0,0,1,16266.0,5,5,24312.992,1,0,0,1,3,6,0,0,0,2,5,0,0,0,3.0,0
TXN_0001887,2026-05-04 07:01:06,ACC_0474,ACC_0705,1775.96,76.0,59.0,1568.9250000000002,1656.89,1.1319597741640945,1.071863545124519,207.03499999999985,2.3536062804972087,0,0,0,0,0,186460.0,2,2,12763.805,1,0,0,4,11,7,0,0,0,2,2,0,0,0,1.0,0
TXN_0001888,2026-05-04 07:03:13,ACC_0641,ACC_0602,3051.14,83.0,52.0,31662.670000000002,110177.22,0.09636395158830131,0.027693020387726877,28611.530000000002,-0.6311273218782695,0,0,0,0,2,47574.0,2,2,3988.12,1,0,0,3,7,7,0,0,0,4,2,0,0,0,1.0,0
TXN_0001889,2026-05-04 07:07:17,ACC_0791,ACC_0378,2125.23,84.0,73.0,82207.10666666666,241677.68,0.02585214449109443,0.008793654423991755,80081.87666666666,-0.7101799130026264,0,0,0,0,2,23393.0,3,3,78448.68333333333,1,0,0,1,3,7,0,0,0,3,3,1,0,0,1.0,0
TXN_0001890,2026-05-04 07:12:32,ACC_0680,ACC_0609,39236.49,42.0,77.0,30784.81,30784.81,1.2745405928201146,1.2745405928201146,8451.679999999997,84.51679154832081,0,0,0,0,0,113092.0,4,4,129378.3075,1,0,0,2,3,7,0,0,0,1,4,0,0,0,1.0,0
TXN_0001891,2026-05-04 07:15:32,ACC_0319,ACC_0487,11365.77,51.0,72.0,90291.1825,176013.98,0.12587906907456006,0.0645731094732036,78925.41249999999,-0.9869140167938231,0,0,0,0,0,182926.0,2,2,68664.63,1,0,0,1,4,7,0,0,0,4,2,1,0,0,1.0,0
TXN_0001892,2026-05-04 07:17:38,ACC_0058,ACC_0814,154651.36,51.0,79.0,4427.21,4427.21,34.93201353689567,34.93201353689567,150224.15,1502.2413497758648,0,0,0,0,0,157476.0,1,1,466.89,1,0,0,1,1,7,0,0,0,1,1,0,0,0,3.0,0
TXN_0001893,2026-05-04 07:19:23,ACC_0251,ACC_0182,15911.25,62.0,78.0,12473.35,15966.2,1.2756196200093644,0.9965583538997642,3437.8999999999996,1.2895211847155303,0,0,0,0,0,120914.0,3,3,7887.45,1,0,0,1,3,7,0,0,0,3,3,0,0,0,1.0,0
TXN_0001894,2026-05-04 07:24:07,ACC_0539,ACC_0134,5130.38,79.0,78.0,60399.33333333334,172114.26,0.0849410037497752,0.02980798917940861,55268.953333333346,-0.6996420455557586,0,0,0,0,0,107897.0,4,4,112090.3575,1,0,0,2,6,7,0,0,0,3,4,0,0,0,1.0,0
TXN_0001895,2026-05-04 07:25:13,ACC_0661,ACC_0154,4213.78,17.0,45.0,3512.97,3512.97,1.199492164181612,1.199492164181612,700.81,7.00809929919007,0,0,0,0,0,188585.0,1,1,21221.94,1,0,0,2,4,7,0,0,0,1,1,0,0,0,1.0,0
TXN_0001896,2026-05-04 07:29:29,ACC_0325,ACC_0084,7693.29,42.0,48.0,11048.6,11048.6,0.6963135594588332,0.6963135594588332,3355.3100000000004,-33.553096644690335,0,0,0,0,1,57177.0,0,0,7693.29,1,0,0,1,1,7,0,0,0,1,0,0,0,0,1.0,0
TXN_0001897,2026-05-04 07:29:45,ACC_0430,ACC_0721,2484.14,41.0,93.0,2422.1866666666665,3048.81,1.0255774354347418,0.8147900301599966,61.953333333333376,0.13074416044233053,0,0,0,0,0,126637.0,2,2,13402.435000000001,1,0,0,1,3,7,0,0,0,3,2,0,0,0,1.0,0
TXN_0001898,2026-05-04 07:39:04,ACC_0661,ACC_0974,4735.91,17.0,62.0,3863.375,4213.78,1.2258478630061853,1.123910120784877,872.5349999999999,2.49007569840397,0,0,1,1,1,831.0,1,1,445.86,1,0,0,2,5,7,0,0,0,2,1,0,1,0,1.0,0
TXN_0001899,2026-05-04 07:43:37,ACC_0297,ACC_0456,9100.45,83.0,74.0,22263.8475,67904.16,0.4087545962535206,0.1340190350438001,13163.3975,-0.49815290974323906,0,0,0,0,1,35463.0,0,0,9100.45,1,0,0,1,3,7,0,0,0,4,0,0,0,0,1.0,0
TXN_0001900,2026-05-04 07:44:41,ACC_0661,ACC_0681,3541.3,17.0,76.0,4154.22,4735.91,0.852458461871402,0.7477549177502214,612.9200000000001,-1.2233044810562834,0,1,2,2,2,337.0,4,4,75841.2375,1,0,0,2,6,7,0,0,0,3,4,0,2,0,1.0,0
TXN_0001901,2026-05-04 07:45:02,ACC_0070,ACC_0853,11902.29,45.0,43.0,41226.401666666665,75251.37,0.2887055264572475,0.1581670871695536,29324.111666666664,-1.6980626056357784,0,0,0,0,3,43286.0,16,15,8220.374375,1,0,1,4,4,7,0,0,0,6,15,0,0,0,2.5,1
TXN_0001902,2026-05-04 07:51:58,ACC_0445,ACC_0425,2943.56,72.0,88.0,120810.5125,239538.06,0.024365098192562912,0.012288485595471197,117866.9525,-1.0593486365848386,0,0,0,0,1,59574.0,3,3,22581.420000000002,1,0,0,1,4,7,0,0,0,4,3,0,0,0,1.0,0
TXN_0001903,2026-05-04 08:01:22,ACC_0765,ACC_0736,1151.15,68.0,61.0,19496.794,93784.67,0.05904304058449659,0.012274394097428249,18345.644,-0.4939027082239641,0,0,0,0,1,6147.0,6,4,2068.898333333333,0,1,0,2,7,8,0,0,0,4,4,0,0,0,0.0,0
TXN_0001904,2026-05-04 08:01:37,ACC_0231,ACC_0813,98252.83,75.0,86.0,1893.73,2886.1,51.8832301759848,34.04345991461329,96359.1,97.09997181394067,0,0,0,0,0,102450.0,4,4,112662.7425,1,0,0,1,2,8,0,0,0,2,4,0,0,0,3.0,0
TXN_0001905,2026-05-04 08:05:14,ACC_0298,ACC_0909,98806.65,80.0,94.0,832.69,1095.5,118.6595837747591,90.19319862899864,97973.95999999999,372.7938673264386,0,0,0,0,1,18255.0,6,6,45800.594999999994,1,0,0,1,2,8,0,0,0,2,6,0,0,0,3.0,0
TXN_0001906,2026-05-04 08:06:54,ACC_0600,ACC_0996,1171.33,73.0,64.0,1171.33,1171.33,1.0,1.0,0.0,0.0,0,0,0,0,0,86400.0,0,0,1171.33,1,0,1,1,4,8,0,0,0,0,0,0,0,0,2.5,0
TXN_0001907,2026-05-04 08:07:02,ACC_0067,ACC_0990,1812.74,74.0,16.0,11331.8,11331.8,0.1599692898215912,0.1599692898215912,9519.06,-95.19059048094094,0,0,0,0,0,106903.0,5,5,39297.304,1,0,1,6,6,8,0,0,0,1,5,0,0,0,2.5,1
TXN_0001908,2026-05-04 08:15:44,ACC_0236,ACC_0341,1136.26,88.0,77.0,40276.189999999995,79547.62,0.028211705221320164,0.014284022574869742,39139.92999999999,-0.9966515095078909,0,0,0,0,1,16144.0,1,1,162906.13,1,0,0,2,2,8,0,0,0,2,1,0,0,0,1.0,0
TXN_0001909,2026-05-04 08:24:30,ACC_0646,ACC_0634,10890.21,85.0,64.0,206866.42,206866.42,0.052643681847800924,0.052643681847800924,195976.21000000002,-1959.7619040238098,0,0,0,0,0,247460.0,3,3,6237.740000000001,1,0,0,1,1,8,0,0,0,1,3,0,0,0,1.0,0
TXN_0001910,2026-05-04 08:28:12,ACC_0288,ACC_0507,5191.84,45.0,81.0,76724.23,76724.23,0.06766884463126331,0.06766884463126331,71532.39,-715.3238284676171,0,0,0,0,0,142370.0,0,0,5191.84,1,0,0,1,1,8,0,0,0,1,0,0,0,0,1.0,0
TXN_0001911,2026-05-04 08:30:53,ACC_0500,ACC_0141,45584.11,54.0,74.0,29484.68,31440.56,1.5460269531342965,1.4498504474952576,16099.43,8.231297379024797,0,0,0,0,0,117786.0,4,4,71355.1075,1,0,0,1,2,8,0,0,0,2,4,0,0,0,1.0,0
TXN_0001912,2026-05-04 08:36:42,ACC_0411,ACC_0518,17278.08,90.0,55.0,38671.386,133148.04,0.44679236465773625,0.12976593571112532,21393.305999999997,-0.4505926942287915,0,0,0,0,0,156571.0,2,2,2824.54,1,0,0,1,5,8,0,0,0,5,2,0,0,0,1.0,0
TXN_0001914,2026-05-04 08:46:13,ACC_0476,ACC_0725,2395.73,76.0,72.0,2059.27,2154.45,1.1633879910677667,1.1119914543758664,336.46000000000004,3.534985970268339,0,0,0,0,0,255024.0,1,1,50.0,1,0,0,1,2,8,0,0,0,2,1,0,0,0,1.0,0
TXN_0001915,2026-05-04 08:49:53,ACC_0491,ACC_0647,3010.63,45.0,75.0,3010.63,3010.63,1.0,1.0,0.0,0.0,0,0,0,0,0,86400.0,0,0,3010.63,1,0,1,0,0,8,0,0,0,0,0,0,0,0,2.5,0
TXN_0001916,2026-05-04 08:55:49,ACC_0158,ACC_0021,203716.99,45.0,91.0,2264.24,2264.24,89.97146464168345,89.97146464168345,201452.75,2014.52729854727,0,0,0,0,0,250978.0,3,3,2984.7033333333334,1,0,0,1,1,8,0,0,0,1,3,0,0,0,3.0,0
TXN_0001917,2026-05-04 08:56:13,ACC_0046,ACC_0661,1944.86,68.0,17.0,1463.1866666666667,1772.04,1.3291947165830194,1.0975260090205299,481.6733333333332,2.1856049257326036,0,0,0,0,1,35474.0,2,2,6646.095,1,0,0,3,7,8,0,0,0,3,2,0,0,0,1.0,0
TXN_0001918,2026-05-04 08:59:26,ACC_0127,ACC_0031,31855.68,30.0,75.0,26725.98,29714.29,1.1919368340498884,1.0720659988604586,5129.700000000001,1.7165889692950558,0,0,0,0,1,44389.0,4,4,25111.1325,1,0,0,1,2,8,0,0,0,2,4,0,0,0,1.0,0
TXN_0001919,2026-05-04 08:59:34,ACC_0100,ACC_0183,7324.25,66.0,21.0,10832.93,10832.93,0.6761097868479629,0.6761097868479629,3508.6800000000003,-35.08679649132035,0,0,0,0,0,231026.0,1,1,9166.38,1,0,0,1,1,8,0,0,0,1,1,0,0,0,1.0,0
TXN_0001920,2026-05-04 09:06:42,ACC_0517,ACC_0656,175256.1,55.0,83.0,3096.51,3096.51,56.5979439543294,56.5979439543294,172159.59,1721.5957278404271,0,0,0,0,1,17576.0,0,0,175256.1,1,0,0,2,2,9,0,0,0,1,0,0,0,0,3.0,0
TXN_0001921,2026-05-04 09:09:07,ACC_0060,ACC_0328,4096.94,81.0,68.0,4096.94,4096.94,1.0,1.0,0.0,0.0,0,0,0,0,0,86400.0,4,4,925.0125,1,0,1,0,0,9,0,0,0,0,4,0,0,0,2.5,0
TXN_0001923,2026-05-04 09:13:47,ACC_0597,ACC_0621,196259.49,78.0,86.0,6579.2975,7679.05,29.829854889781387,25.557782504922116,189680.1925,232.52822418720058,0,0,0,0,0,92837.0,2,2,84822.81000000001,1,0,0,3,11,9,0,0,0,4,2,0,0,0,3.0,0
TXN_0001925,2026-05-04 09:15:04,ACC_0731,ACC_0963,4637.65,75.0,88.0,11965.855,14632.56,0.387573641509467,0.31694043946039485,7328.205,-2.748037361657786,0,0,0,0,0,103828.0,2,2,105647.48,1,0,0,2,8,9,0,0,0,2,2,0,0,0,1.0,0
TXN_0001926,2026-05-04 09:22:05,ACC_0362,ACC_0496,7621.97,59.0,89.0,6620.75,6621.18,1.1512245574123408,1.1511497933130503,1001.2200000000003,2328.364456638968,0,0,0,0,0,111954.0,1,1,10573.0,1,0,0,3,9,9,0,0,0,2,1,0,0,0,1.0,0
TXN_0001927,2026-05-04 09:28:01,ACC_0188,ACC_0675,859.73,75.0,64.0,28115.325,55052.44,0.030578696838617837,0.01561656485786705,27255.595,-1.0118230920379472,0,0,0,0,0,114828.0,1,1,5918.19,1,0,0,1,2,9,0,0,0,2,1,0,0,0,1.0,0
TXN_0001928,2026-05-04 09:31:38,ACC_0179,ACC_0690,5603.63,64.0,60.0,10189.519999999999,12199.93,0.5499405265901236,0.4593165694726801,4585.8899999999985,-2.3547831017932492,0,0,0,0,1,16611.0,2,2,12997.585,1,0,0,2,5,9,0,0,0,3,2,0,0,0,1.0,0
TXN_0001929,2026-05-04 09:32:20,ACC_0657,ACC_1000,425.08,71.0,48.0,46067.554,139500.52,0.009227318644001085,0.003047157099984491,45642.473999999995,-0.7895072213448595,0,0,0,0,2,24609.0,2,2,25367.95,1,0,0,1,5,9,0,0,0,5,2,0,0,0,1.0,0
TXN_0001930,2026-05-04 09:34:05,ACC_0738,ACC_0982,11136.48,84.0,87.0,8297.773333333333,10665.43,1.3421046272548967,1.0441660570233304,2838.706666666667,1.0832923879565304,0,0,0,0,0,192381.0,5,5,19387.23,1,0,0,1,3,9,0,0,0,3,5,0,0,0,1.0,0
TXN_0001931,2026-05-04 09:44:51,ACC_0404,ACC_0721,6845.18,45.0,93.0,6823.0,6823.0,1.0032507679858556,1.0032507679858556,22.18000000000029,0.22179997782000513,0,0,0,0,1,74360.0,3,3,9763.003333333334,1,0,0,1,1,9,0,0,0,1,3,0,0,0,1.0,0
TXN_0001932,2026-05-04 09:49:24,ACC_0676,ACC_0305,14369.62,80.0,87.0,37837.05,66097.63,0.37977643595899346,0.21739992792216603,23467.43,-0.8303944926712776,0,0,0,0,1,70989.0,3,3,48828.31333333333,1,0,0,2,3,9,0,0,0,2,3,0,0,0,1.0,0
TXN_0001933,2026-05-04 09:50:32,ACC_0529,ACC_0046,332.21,65.0,68.0,325.5733333333333,391.72,1.0203845210382345,0.8480802397610476,6.636666666666656,0.08411637317341,0,0,0,0,0,98157.0,0,0,332.21,1,0,0,2,5,9,0,0,0,3,0,0,0,0,1.0,0
TXN_0001934,2026-05-04 09:50:34,ACC_0354,ACC_0128,4823.31,73.0,80.0,4539.18,4539.18,1.0625950038055443,1.0625950038055443,284.1300000000001,2.8412997158700293,0,0,0,0,0,108950.0,0,0,4823.31,1,0,0,1,1,9,0,0,0,1,0,0,0,0,1.0,0
TXN_0001935,2026-05-04 09:51:27,ACC_0601,ACC_0761,390.51,47.0,68.0,178014.68,178014.68,0.002193695486114196,0.002193695486114196,177624.16999999998,-1776.2415223758476,0,0,0,0,1,65300.0,3,3,15672.636666666667,1,0,0,1,1,9,0,0,0,1,3,0,0,0,1.0,0
TXN_0001936,2026-05-04 09:54:02,ACC_0340,ACC_0669,2577.69,87.0,46.0,2273.38,2273.38,1.1338579510074955,1.1338579510074955,304.30999999999995,3.04309969569003,0,0,0,0,0,164186.0,0,0,2577.69,1,0,0,1,1,9,0,0,0,1,0,0,0,0,1.0,0
TXN_0001937,2026-05-04 09:55:01,ACC_0223,ACC_0869,82604.29,22.0,76.0,510.945,703.42,161.66962859662726,117.43238580887115,82093.34499999999,891.6335224863935,0,0,0,0,2,15767.0,2,2,9996.04,1,0,0,1,6,9,0,0,0,6,2,0,0,0,3.0,0
TXN_0001938,2026-05-04 09:59:09,ACC_0241,ACC_0968,9021.5,93.0,65.0,56495.030000000006,147504.25,0.15968661311274873,0.061160949595610914,47473.530000000006,-0.7376448367860673,0,0,0,0,0,155274.0,2,2,5754.78,1,0,0,2,6,9,0,0,0,3,2,0,0,0,1.0,0
TXN_0001939,2026-05-04 10:00:13,ACC_0443,ACC_0692,3649.89,82.0,64.0,3485.81,3485.81,1.0470708356248022,1.0470708356248022,164.07999999999993,1.6407998359200155,0,0,0,0,0,217038.0,3,3,13333.176666666666,1,0,0,3,7,10,0,0,0,1,3,0,0,0,1.0,0
TXN_0001940,2026-05-04 10:00:38,ACC_0459,ACC_0510,1579.06,91.0,59.0,41964.076,199550.44,0.03762885186900603,0.007913087036645318,40385.016,-0.5124849319980808,0,0,0,0,1,25050.0,0,0,1579.06,1,0,0,2,9,10,0,0,0,5,0,0,0,0,1.0,0
TXN_0001941,2026-05-04 10:05:52,ACC_0455,ACC_0925,9590.77,59.0,40.0,74309.96666666667,205607.75,0.12906438300168827,0.04664595570708566,64719.19666666667,-0.6970817294976929,0,0,0,0,0,103408.0,1,1,6453.78,1,0,0,1,3,10,0,0,0,3,1,0,0,0,1.0,0
TXN_0001942,2026-05-04 10:10:31,ACC_0740,ACC_0926,54268.2,81.0,89.0,54268.2,54268.2,1.0,1.0,0.0,0.0,0,0,0,0,0,86400.0,1,1,146060.49,1,0,1,0,0,10,0,0,0,0,1,0,0,0,2.5,0
TXN_0001943,2026-05-04 10:12:06,ACC_0788,ACC_0875,6152.24,57.0,47.0,5389.43,5685.39,1.1415381568337688,1.0821139779643718,762.8099999999995,2.5774090222527004,0,0,0,0,1,74667.0,7,7,28200.677142857145,1,0,0,2,6,10,0,0,0,2,7,0,0,0,1.0,0
TXN_0001944,2026-05-04 10:15:31,ACC_0494,ACC_0212,3863.37,60.0,50.0,1093.96,1093.96,3.531545910896688,3.531545910896688,2769.41,27.694097230590273,0,0,0,0,0,90550.0,1,1,1951.98,1,0,0,2,3,10,0,0,0,1,1,0,0,0,3.0,0
TXN_0001945,2026-05-04 10:17:53,ACC_0682,ACC_0307,2962.67,60.0,93.0,26970.28333333333,74795.34,0.10984942064883163,0.03961035539919862,24007.613333333327,-0.709892939657235,0,0,0,0,1,26109.0,0,0,2962.67,1,0,0,2,3,10,0,0,0,3,0,0,0,0,1.0,0
TXN_0001946,2026-05-04 10:17:57,ACC_0726,ACC_0449,5164.62,26.0,87.0,8217.67,8217.67,0.6284774143662651,0.6284774143662651,3053.05,-30.530496946950308,0,0,0,0,1,58726.0,0,0,5164.62,1,0,0,4,4,10,0,0,0,1,0,0,0,0,1.0,0
TXN_0001947,2026-05-04 10:18:57,ACC_0614,ACC_0002,1520.52,83.0,83.0,2032.0766666666666,2301.31,0.7482591663293913,0.6607193265543567,511.5566666666666,-1.941441428756188,0,0,0,0,0,127665.0,1,1,492.9,1,0,0,1,3,10,0,0,0,3,1,0,0,0,1.0,0
TXN_0001948,2026-05-04 10:21:35,ACC_0482,ACC_0077,5835.42,94.0,88.0,16283.7475,74691.0,0.35835854101867,0.07812748522872535,10448.3275,-0.4706825741620048,0,0,0,0,5,53764.0,3,3,58255.926666666666,1,0,0,1,8,10,0,0,0,8,3,0,0,0,1.0,0
TXN_0001949,2026-05-04 10:23:58,ACC_0645,ACC_0553,166244.1,47.0,75.0,10289.755000000001,12182.44,16.15627387031443,13.646207152552192,155954.345,82.39846787818115,0,0,0,0,1,42765.0,3,3,156924.55000000002,1,0,0,1,2,10,0,0,0,2,3,0,0,0,3.0,0
TXN_0001950,2026-05-04 10:24:28,ACC_0031,ACC_0423,5077.95,75.0,43.0,37881.385,72047.02,0.13404868905029507,0.07048105527883303,32803.435000000005,-0.9601295275325251,0,0,0,0,0,113132.0,0,0,5077.95,1,0,0,1,2,10,0,0,0,2,0,0,0,0,1.0,0
TXN_0001951,2026-05-04 10:33:21,ACC_0088,ACC_0591,1011.36,94.0,86.0,30202.8,59102.67,0.033485637082162706,0.017111917275968766,29191.44,-1.0100889723690492,0,0,0,0,2,23877.0,1,1,1116.8,1,0,0,3,10,10,0,0,0,2,1,0,0,0,1.0,0
TXN_0001952,2026-05-04 10:35:42,ACC_0611,ACC_0863,1493.44,44.0,27.0,1069.09,1069.09,1.3969263448640776,1.3969263448640776,424.35000000000014,4.243499575650044,0,0,0,0,0,239414.0,1,1,6482.71,1,0,0,2,2,10,0,0,0,1,1,0,0,0,1.0,0
TXN_0001953,2026-05-04 10:46:17,ACC_0271,ACC_0706,23419.8,79.0,50.0,21829.824999999997,23182.28,1.0728349855883705,1.0102457562369855,1589.9750000000022,1.1756213613346016,0,0,0,0,1,53163.0,2,2,14376.795,0,1,0,1,2,10,0,0,0,2,2,0,0,0,0.0,0
TXN_0001954,2026-05-04 10:51:24,ACC_0403,ACC_0662,245353.15,81.0,93.0,27102.53,27102.53,9.052776619358866,9.052776619358866,218250.62,2182.5059817494016,0,0,0,0,0,148663.0,1,1,176013.98,1,0,0,1,1,10,0,0,0,1,1,0,0,0,3.0,0
TXN_0001955,2026-05-04 10:56:18,ACC_0782,ACC_0685,5942.42,88.0,64.0,114241.395,222526.03,0.05201634660956159,0.026704381504190574,108298.975,-1.0001324286681919,0,0,0,0,1,53869.0,2,2,8188.01,1,0,0,1,2,10,0,0,0,2,2,0,0,0,1.0,0
TXN_0001956,2026-05-04 10:57:15,ACC_0280,ACC_0813,1276.74,84.0,86.0,23358.605,131789.2,0.05465822978099153,0.009687743759755143,22081.864999999998,-0.45536656880686155,0,0,0,0,0,151526.0,5,5,109780.75999999998,1,0,0,1,6,10,0,0,0,6,5,0,0,0,1.0,0
TXN_0001957,2026-05-04 10:59:20,ACC_0768,ACC_0123,8276.35,69.0,90.0,8258.783333333333,12195.49,1.0021270271826235,0.6786402180817334,17.566666666667516,0.005642468790328987,0,0,0,0,1,70832.0,0,0,8276.35,1,0,0,1,3,10,0,0,0,3,0,0,0,0,1.0,0
TXN_0001958,2026-05-04 11:02:17,ACC_0769,ACC_0931,505.76,47.0,56.0,9448.44,39432.48,0.05352841309938105,0.012825974929087396,8942.68,-0.5952292822777028,0,0,0,0,0,89933.0,5,5,12059.02,1,0,1,1,4,11,0,0,0,5,5,0,0,0,2.5,1
TXN_0001959,2026-05-04 11:09:32,ACC_0400,ACC_0673,1143.88,75.0,84.0,1561.5733333333335,1736.17,0.7325176270992655,0.6588525279272622,417.6933333333334,-2.034815011988283,0,0,0,0,0,119493.0,4,4,15140.0975,1,0,0,1,3,11,0,0,0,3,4,0,0,0,1.0,0
TXN_0001960,2026-05-04 11:10:32,ACC_0251,ACC_0231,190452.9,62.0,75.0,13332.825,15966.2,14.284512086309906,11.928505209800386,177120.07499999998,64.47395213093989,0,0,0,0,1,13869.0,2,2,132662.325,1,0,0,1,4,11,0,0,0,4,2,0,0,0,3.0,0
TXN_0001961,2026-05-04 11:10:58,ACC_0158,ACC_0202,2020.65,45.0,65.0,102990.61499999999,203716.99,0.01961974884608469,0.009918907597745339,100969.965,-1.0024183337281405,0,0,0,0,1,8109.0,2,2,4018.8450000000003,1,0,0,1,2,11,0,0,0,2,2,0,0,0,1.0,0
TXN_0001962,2026-05-04 11:14:20,ACC_0397,ACC_0710,7084.1,50.0,61.0,76871.17333333334,214347.26,0.09215548159203907,0.03304964103422411,69787.07333333333,-0.7178569711487048,0,0,0,0,0,98327.0,2,2,4936.9400000000005,0,1,0,2,7,11,0,0,0,3,2,0,0,0,0.0,0
TXN_0001963,2026-05-04 11:17:27,ACC_0587,ACC_0148,3246.1,72.0,93.0,6876.02,6876.02,0.472089958330415,0.472089958330415,3629.9200000000005,-36.29919637008037,0,0,0,0,1,19837.0,1,1,1172.5,1,0,0,1,1,11,0,0,0,1,1,0,0,0,1.0,0
TXN_0001965,2026-05-04 11:20:16,ACC_0747,ACC_0982,2917.88,88.0,87.0,37331.29666666667,104672.44,0.07816176398243821,0.027876296757018724,34413.41666666667,-0.7224000945490971,0,0,0,0,0,168314.0,6,6,18012.105,1,0,1,6,8,11,0,0,0,3,6,0,0,0,2.5,1
TXN_0001966,2026-05-04 11:25:07,ACC_0057,ACC_0853,4286.15,52.0,43.0,4286.15,4286.15,1.0,1.0,0.0,0.0,0,0,0,0,0,86400.0,17,16,8436.957647058824,1,0,1,7,9,11,0,0,0,0,16,0,0,0,2.5,1
TXN_0001967,2026-05-04 11:29:40,ACC_0230,ACC_0305,17260.04,71.0,87.0,27925.355,36889.83,0.6180777287815759,0.4678807138802535,10665.314999999999,-1.4038791145205272,0,0,0,0,2,29068.0,4,4,40213.64,1,0,0,2,7,11,0,0,0,4,4,0,0,0,1.0,0
TXN_0001968,2026-05-04 11:30:48,ACC_0473,ACC_0820,85306.63,55.0,78.0,61881.513333333336,183005.44,1.3785478956647126,0.4661425911455888,23425.11666666667,0.2735059679545523,0,0,0,0,1,50135.0,4,4,66114.555,1,0,0,1,3,11,0,0,0,3,4,0,0,0,1.0,0
TXN_0001969,2026-05-04 11:33:54,ACC_0426,ACC_0989,11839.6,72.0,52.0,15893.31,23378.07,0.7449423683644614,0.5064404373387366,4053.709999999999,-0.4418230714790206,0,0,0,0,0,139671.0,2,1,342.675,1,0,0,1,3,11,0,0,0,3,1,0,0,0,1.0,0
TXN_0001970,2026-05-04 11:34:39,ACC_0074,ACC_0388,6712.96,76.0,59.0,10134.735,13566.65,0.6623715364413855,0.49481338392689916,3421.7750000000005,-0.9970453784634954,0,0,0,0,1,46138.0,2,2,1149.615,1,0,0,2,4,11,0,0,0,2,2,0,0,0,1.0,0
TXN_0001971,2026-05-04 11:40:48,ACC_0091,ACC_0715,490.71,75.0,80.0,370.87,399.25,1.3231320591276712,1.2290794933229934,119.83999999999997,4.222690548734831,0,0,0,0,0,207196.0,4,4,17314.125,1,0,0,2,3,11,0,0,0,2,4,0,0,0,1.0,0
TXN_0001972,2026-05-04 11:50:31,ACC_0655,ACC_0445,71037.15,93.0,72.0,1083.6475,1344.29,65.55374265567222,52.843619659124,69953.50249999999,387.2098789699915,0,0,0,0,1,65081.0,3,3,20568.39,1,0,0,1,4,11,0,0,0,4,3,0,0,0,3.0,0
TXN_0001973,2026-05-04 11:50:48,ACC_0687,ACC_0110,17573.74,62.0,62.0,15476.35,15476.35,1.1355222638829425,1.1355222638829425,2097.3900000000012,20.973897902610222,0,0,0,0,0,292381.0,5,5,7737.645999999999,1,0,0,1,1,11,0,0,0,1,5,0,0,0,1.0,0
