transaction_id,timestamp,sender_id_hash,receiver_id_hash,amount,payment_rail,beneficiary_type,relationship_type,relationship_verified,previous_transaction_count,average_previous_amount,sender_average_amount,amount_to_sender_average,amount_to_relationship_average,transactions_last_10m,receiver_credits_last_24h,is_new_receiver,transaction_hour,is_night,is_new_device,fraud_label,label_type
TXN_0001265,2026-05-03T04:58:11,16b2a29ff9fbf039,1879825529d83419,42285.45,UPI,PERSONAL,UNKNOWN,0,0,0.0,5775.3150000000005,7.321756475620809,42285.45,0,0,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001266,2026-05-03T04:58:35,fa7f378538a91a06,ff188345c235335e,3780.42,UPI,PERSONAL,FAMILY,0,0,0.0,4104.58,0.9210248064357377,3780.42,0,0,1,4,1,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001267,2026-05-03T05:00:25,89c41833bebdbc68,0b6e75bf8f2ff0e5,1946.48,UPI,PERSONAL,UNKNOWN,0,0,0.0,1641.14,1.1860535968899666,1946.48,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001268,2026-05-03T05:12:22,f58c8ce8a3618139,78e876834c428372,5812.83,UPI,MERCHANT,MERCHANT,1,0,0.0,13027.63,0.4461924386860849,5812.83,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001269,2026-05-03T05:13:20,078c6cc40cfedaa1,69f19e0cb5800558,10006.29,UPI,PERSONAL,UNKNOWN,0,0,0.0,0.0,10006.29,10006.29,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001270,2026-05-03T05:15:14,44d22b77e06236ac,cd8a6fc8d0f9e861,27546.18,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,39222.46,0.7023062806361458,27546.18,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001271,2026-05-03T05:15:40,50c4a2a7034575e0,5e897f1f306aab74,6672.71,UPI,PERSONAL,UNKNOWN,0,0,0.0,21713.148,0.3073119567922624,6672.71,0,2,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001272,2026-05-03T05:22:24,4ed0a6f2b28c634d,f765ab7033722319,8014.48,UPI,UTILITY,UTILITY,1,0,0.0,107457.71,0.0745826427903591,8014.48,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001273,2026-05-03T05:22:44,fabcec72477b551f,f6c558bbe2c7060e,1314.36,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,35844.15,0.03666874510903453,1314.36,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001274,2026-05-03T05:24:08,51816ff0a1bee780,c5c33af479b67f7b,107033.56,UPI,PERSONAL,FAMILY,0,0,0.0,29085.555,3.67995590938526,107033.56,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001275,2026-05-03T05:24:15,d5b806e2d393cefc,a4143dcbac2802ef,111315.23,UPI,PERSONAL,UNKNOWN,0,0,0.0,6110.025,18.218457371287354,111315.23,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001276,2026-05-03T05:25:19,e2c742664f98caba,5451c5ee22aa627f,17693.63,UPI,PERSONAL,UNKNOWN,0,0,0.0,11047.4,1.6016103336531673,17693.63,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001277,2026-05-03T05:27:22,6f21f7b13deb7a99,0b55e2da978326e1,1133.48,UPI,PERSONAL,UNKNOWN,0,0,0.0,853.06,1.32872248141983,1133.48,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001278,2026-05-03T05:27:37,06d203dce36fa533,2f3590d47b881b0f,2656.27,UPI,MERCHANT,MERCHANT,1,0,0.0,3380.805,0.7856915734566177,2656.27,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001279,2026-05-03T05:28:02,de8b442b74119ea4,6fd0a472a5ab7894,176054.82,UPI,PERSONAL,FAMILY,0,0,0.0,7629.66,23.075054458521087,176054.82,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001280,2026-05-03T05:29:12,405ba880fbfe5b41,252afd375cf24b2e,1158.09,UPI,PERSONAL,FRIEND,0,0,0.0,1256.2,0.9218993790797643,1158.09,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001281,2026-05-03T05:29:43,040a73e41fb40cbc,13e2d3da0d624cc6,9718.91,UPI,PERSONAL,UNKNOWN,0,0,0.0,0.0,9718.91,9718.91,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001282,2026-05-03T05:30:08,d6eec3f65810d3df,f8937455ca0e2151,12055.37,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,7520.416666666667,1.6030188930134635,12055.37,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001283,2026-05-03T05:31:27,36d684197bdb8ef1,4ed1abe0c14d9d15,1047.51,UPI,PERSONAL,UNKNOWN,0,0,0.0,971.525,1.0782120892411415,1047.51,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001284,2026-05-03T05:36:40,edc57314f6f288af,f292cd369a641e89,1495.9,UPI,PERSONAL,UNKNOWN,0,0,0.0,1355.26,1.1037734456856987,1495.9,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001285,2026-05-03T05:39:21,5313ff261a54992e,3b7ceebed3ae4ae1,6967.41,UPI,MERCHANT,MERCHANT,1,0,0.0,0.0,6967.41,6967.41,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001286,2026-05-03T05:39:22,ed384fad96c09556,0039ee35b22ac39e,3240.89,UPI,PERSONAL,UNKNOWN,0,0,0.0,0.0,3240.89,3240.89,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001287,2026-05-03T05:39:50,032d8218e1a887b1,74161b8ee993ee9c,155014.05,UPI,PERSONAL,UNKNOWN,0,0,0.0,0.0,155014.05,155014.05,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001288,2026-05-03T05:40:58,0397150f9f36d121,b3f3d35d2309ae1a,121437.33,UPI,MERCHANT,MERCHANT,1,0,0.0,0.0,121437.33,121437.33,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001289,2026-05-03T05:43:07,f117d15a4d9aa43d,e7c356f1bcd35726,5878.08,UPI,PERSONAL,UNKNOWN,0,0,0.0,5793.85,1.0145378289047868,5878.08,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001290,2026-05-03T05:43:41,4bc40ae91faf507a,edc57314f6f288af,1697.93,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,0.0,1697.93,1697.93,0,2,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001291,2026-05-03T05:45:08,d4882a96313430d0,782c7e46d9fddcbd,138239.6,UPI,PERSONAL,UNKNOWN,0,0,0.0,6431.21,21.4951152271501,138239.6,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001292,2026-05-03T05:49:46,7e72cee73054d166,664cae1d15830de7,612.8,UPI,PERSONAL,UNKNOWN,0,0,0.0,33821.8825,0.01811844742822934,612.8,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001293,2026-05-03T05:52:03,21e99929522324fd,3abd52ff117a0743,27236.65,UPI,MERCHANT,MERCHANT,1,0,0.0,177295.99,0.15362248181698865,27236.65,0,2,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001294,2026-05-03T05:52:36,cbbf66022c9a9631,8dafb7df894e598f,12182.44,UPI,MERCHANT,MERCHANT,1,0,0.0,0.0,12182.44,12182.44,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001295,2026-05-03T05:54:28,abddbc5492f6ff91,667917cf4d8f4e67,4658.24,UPI,PERSONAL,UNKNOWN,0,0,0.0,7284.135,0.6395048966006258,4658.24,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001296,2026-05-03T05:54:58,2e49c2c013a85d22,fb2b6147ab817ecb,213773.52,UPI,MERCHANT,MERCHANT,1,0,0.0,24808.346666666668,8.616999869936246,213773.52,0,1,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001297,2026-05-03T05:55:19,1adeff8eb3e03951,17547ae974a31c0b,9761.85,UPI,UTILITY,UTILITY,1,0,0.0,10145.59,0.962176669863458,9761.85,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001298,2026-05-03T05:55:34,67f8cd24f88e7455,4cbaec3bf78b1690,1955.07,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,1700.89,1.1494394111318191,1955.07,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001299,2026-05-03T05:57:57,15b4717384ceff0a,16e91c916ca0fb8d,70276.03,UPI,MERCHANT,MERCHANT,1,0,0.0,2014.2033333333331,34.890236172779645,70276.03,0,0,1,5,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001300,2026-05-03T06:02:29,22e4cf42bf835a7c,8abf8f277b0d6290,1599.26,UPI,MERCHANT,MERCHANT,1,0,0.0,207405.49,0.007710789140634609,1599.26,0,1,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001301,2026-05-03T06:03:28,ad78dbc8ec0d1f52,461378cbc612eb62,10187.99,UPI,PERSONAL,UNKNOWN,0,0,0.0,0.0,10187.99,10187.99,0,1,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001302,2026-05-03T06:04:50,9b56ad91ba7fbb33,1e90c47c74106ef4,7719.55,UPI,MERCHANT,MERCHANT,1,0,0.0,0.0,7719.55,7719.55,0,0,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001303,2026-05-03T06:09:09,1591e9652626b5eb,7d1a6e9716b9d184,172105.55,UPI,UTILITY,UTILITY,1,0,0.0,120145.25,1.4324790201859832,172105.55,0,0,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001304,2026-05-03T06:12:26,915863781cafe0cb,5f5a4e66a245c4f9,866.58,UPI,MERCHANT,MERCHANT,1,0,0.0,31879.226666666666,0.027183218999038875,866.58,0,3,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001305,2026-05-03T06:12:33,2a18277de7fc10df,13bd7dae03eb9705,2794.22,UPI,PERSONAL,UNKNOWN,0,0,0.0,2099.06,1.3311768124779664,2794.22,0,0,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001306,2026-05-03T06:16:42,cc907fe45dc09077,6d321f400762b1e3,6859.75,UPI,PERSONAL,UNKNOWN,0,0,0.0,8857.11,0.7744907763367509,6859.75,0,0,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001307,2026-05-03T06:18:20,4129da53003eab5f,9b3f5ebba5fc3a0e,2648.37,UPI,PERSONAL,UNKNOWN,0,0,0.0,113151.045,0.02340561680185985,2648.37,0,0,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001308,2026-05-03T06:26:29,e5677d5215384af4,d8bb2f17d36acaa5,2425.29,UPI,PERSONAL,UNKNOWN,0,0,0.0,2032.33,1.1933544257084234,2425.29,0,0,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001309,2026-05-03T06:27:52,e5af568a67a18aba,b6686a3692db9c84,1221.13,UPI,PERSONAL,UNKNOWN,0,0,0.0,1253.57,0.9741219078312341,1221.13,0,0,1,6,0,1,1,SYNTHETIC_SOURCE_LABEL
TXN_0001310,2026-05-03T06:30:50,b57dfc882921a17d,2e270ad3403e1e5a,3199.88,UPI,PERSONAL,FAMILY,0,0,0.0,3563.745,0.8978981380542099,3199.88,0,2,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001311,2026-05-03T06:32:03,c46cc344329ac614,86c37fed71e2d37d,8231.92,UPI,MERCHANT,MERCHANT,1,0,0.0,0.0,8231.92,8231.92,0,0,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001312,2026-05-03T06:32:43,0d125df81b0cf459,b912164c2fafc41a,582.9,UPI,PERSONAL,UNKNOWN,0,0,0.0,242674.66499999998,0.002401981269861854,582.9,0,0,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001313,2026-05-03T06:34:35,fdf3b0cb178f7910,d63b555578ebd024,370.32,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,303.20000000000005,1.221372031662269,370.32,0,0,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001314,2026-05-03T06:36:01,44d22b77e06236ac,ffc83f8b7543a93d,111873.71,UPI,UTILITY,UTILITY,1,0,0.0,33384.32,3.351085479650327,111873.71,0,0,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001315,2026-05-03T06:37:45,18d4ba6c692f9b22,604dc27e70c83a79,704.19,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,0.0,704.19,704.19,0,2,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001316,2026-05-03T06:46:19,989ae6ec787b02aa,02c14d75b73ad182,5685.39,UPI,PERSONAL,UNKNOWN,0,0,0.0,0.0,5685.39,5685.39,0,0,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001317,2026-05-03T06:47:22,a60a79b5e642e022,3abd52ff117a0743,890.81,UPI,MERCHANT,MERCHANT,1,0,0.0,16252.486666666666,0.05481068948218385,890.81,0,1,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001318,2026-05-03T06:48:11,3465ed119736eaad,9f2a6a2f1eb6919b,4993.58,UPI,PERSONAL,UNKNOWN,0,0,0.0,0.0,4993.58,4993.58,0,0,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001319,2026-05-03T06:49:46,405ba880fbfe5b41,9f8e711936b1862f,1391.91,UPI,MERCHANT,MERCHANT,1,0,0.0,1207.145,1.15305949161037,1391.91,0,0,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001320,2026-05-03T06:49:57,aebb58736726bd69,84579ae543b52cec,27673.7,UPI,MERCHANT,MERCHANT,1,0,0.0,56648.12666666667,0.48851924376669587,27673.7,0,1,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001321,2026-05-03T06:57:26,2d120460321d3478,d296229e0ce04f24,4515.59,UPI,PERSONAL,UNKNOWN,0,0,0.0,9706.47,0.46521443944090907,4515.59,0,0,1,6,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001322,2026-05-03T07:03:09,3b8ac72dd6652e89,dc250d7b23b34af9,1712.07,UPI,PERSONAL,UNKNOWN,0,0,0.0,90692.905,0.018877661929563288,1712.07,0,1,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001323,2026-05-03T07:04:29,394e19199b96d3ad,21b7070330d98c7f,41246.12,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,34685.6,1.1891424683442122,41246.12,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001324,2026-05-03T07:10:27,59a15ae366a808a1,9e08d1343de8edba,77194.85,UPI,PERSONAL,FRIEND,0,0,0.0,11601.64,6.653787740353951,77194.85,0,1,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001325,2026-05-03T07:10:33,0fb44a603e42f6d5,bd95e985a142bc02,1132.02,UPI,PERSONAL,UNKNOWN,0,0,0.0,63909.07,0.017712978768115385,1132.02,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001326,2026-05-03T07:11:26,35e3b81b0883fa70,84d988ef9d4ea651,5198.65,UPI,MERCHANT,MERCHANT,1,0,0.0,33957.93333333333,0.1530908830337143,5198.65,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001327,2026-05-03T07:12:34,adfe41fcc373e6cf,0a96a47797517ca3,1391.94,UPI,UTILITY,UTILITY,1,0,0.0,2487.86,0.5594928975103101,1391.94,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001328,2026-05-03T07:13:33,8ef4103b2b852458,6b0ce4aa31a67599,2348.37,UPI,PERSONAL,UNKNOWN,0,0,0.0,0.0,2348.37,2348.37,0,1,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001329,2026-05-03T07:16:18,c70522eee8ff1d3a,4e03199742c68288,9373.58,UPI,PERSONAL,UNKNOWN,0,0,0.0,75231.77666666667,0.12459602066201368,9373.58,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001330,2026-05-03T07:17:38,e35d015261e6e7c1,982483b4b2d555cc,785.26,UPI,PERSONAL,UNKNOWN,0,0,0.0,1169.54,0.6714263727619406,785.26,0,1,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001331,2026-05-03T07:20:54,0b9dbd70666aeaa3,2a18277de7fc10df,7383.79,UPI,UTILITY,UTILITY,1,0,0.0,0.0,7383.79,7383.79,0,1,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001332,2026-05-03T07:21:28,72048a594667c992,a59e890ea9b8830d,26850.31,UPI,PERSONAL,FAMILY,0,0,0.0,30758.57,0.8729375260293311,26850.31,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001333,2026-05-03T07:23:59,3b8ac72dd6652e89,9500665d60eed848,2248.16,UPI,MERCHANT,MERCHANT,1,0,0.0,61032.62666666667,0.036835380071030856,2248.16,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001334,2026-05-03T07:24:34,6b0ce4aa31a67599,67b47cff5703790d,40278.12,UPI,PERSONAL,UNKNOWN,0,0,0.0,25950.54,1.5521110543364416,40278.12,0,1,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001335,2026-05-03T07:26:30,69f19e0cb5800558,560f0189b5a5ec01,7021.52,UPI,MERCHANT,MERCHANT,1,0,0.0,6431.889999999999,1.0916728986347717,7021.52,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001336,2026-05-03T07:29:13,8febd08243ba13cd,f60f90bbddd4c194,3976.57,UPI,PERSONAL,UNKNOWN,0,0,0.0,0.0,3976.57,3976.57,0,1,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001337,2026-05-03T07:32:15,a53f5878f2f644c3,0b9dbd70666aeaa3,5927.47,UPI,PERSONAL,UNKNOWN,0,0,0.0,6502.12,0.9116211327997639,5927.47,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001338,2026-05-03T07:32:25,76e941323b38da82,cf4f41529344bbd8,1413.37,UPI,UTILITY,UTILITY,1,0,0.0,92712.69,0.01524462293133766,1413.37,0,1,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001339,2026-05-03T07:34:58,1d318ae94c3d1194,8aedae1bdc352173,95540.55,UPI,PERSONAL,UNKNOWN,0,0,0.0,0.0,95540.55,95540.55,0,2,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001340,2026-05-03T07:38:05,385cab4f94daef4c,730de26f377756e3,5150.45,UPI,PERSONAL,FRIEND,0,0,0.0,4397.58,1.1712009787201143,5150.45,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001341,2026-05-03T07:45:07,570c76d476ef11a3,18ca6f0a7c52db17,1658.7,UPI,PERSONAL,UNKNOWN,0,0,0.0,0.0,1658.7,1658.7,0,1,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001342,2026-05-03T07:45:51,b3f3d35d2309ae1a,cd8a6fc8d0f9e861,56392.48,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,57117.4375,0.9873075976141262,56392.48,0,2,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001343,2026-05-03T07:50:41,fa7f378538a91a06,f34784787a3ba449,6852.51,UPI,UTILITY,UTILITY,1,0,0.0,3942.5,1.7381128725428028,6852.51,0,1,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001344,2026-05-03T07:52:27,a74132bb5158af43,f27e5a0e0cd176a2,3382.68,UPI,MERCHANT,MERCHANT,1,0,0.0,3397.89,0.995523692644553,3382.68,0,1,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001345,2026-05-03T07:53:35,44cc392eeb60883d,f9c4fbf71daf1ed0,1607.21,UPI,PERSONAL,UNKNOWN,0,0,0.0,1478.97,1.0867089934210972,1607.21,0,1,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001346,2026-05-03T07:55:33,9d6fd89981ca5a8c,355bb1e0ea0fc804,214347.26,UPI,PERSONAL,UNKNOWN,0,0,0.0,8133.13,26.354830182229968,214347.26,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001347,2026-05-03T07:58:43,21cf0b71026966bd,3ebb6d7ab87f6796,5483.99,UPI,PERSONAL,FRIEND,0,0,0.0,0.0,5483.99,5483.99,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001348,2026-05-03T07:59:11,dff9f103aeee656e,2d8d7534f835a4d2,200747.42,UPI,PERSONAL,FAMILY,0,0,0.0,4007.1,50.0979311721694,200747.42,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001349,2026-05-03T07:59:33,e6a0ec95e0e6bbc0,a1c5afb6fcba56a6,2303.31,UPI,PERSONAL,UNKNOWN,0,0,0.0,0.0,2303.31,2303.31,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001350,2026-05-03T07:59:37,1ed07ce57811e48f,672f33bcfb2f9b19,12626.13,UPI,PERSONAL,UNKNOWN,0,0,0.0,16628.65,0.7592997627588528,12626.13,0,0,1,7,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001351,2026-05-03T08:01:05,a2e52d10eab6eee7,4129da53003eab5f,8067.01,UPI,MERCHANT,MERCHANT,1,0,0.0,7306.030000000001,1.104157798421304,8067.01,0,3,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001352,2026-05-03T08:03:24,04f4578e07edb6f2,6d209d54757aeac9,1343.74,UPI,PERSONAL,UNKNOWN,0,0,0.0,1295.36,1.0373486907114626,1343.74,0,0,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001353,2026-05-03T08:05:17,c9ac179858303736,db8fdf72501ca7f4,9613.97,UPI,PERSONAL,UNKNOWN,0,0,0.0,6684.52,1.4382438828816428,9613.97,0,0,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001354,2026-05-03T08:07:42,7d1a6e9716b9d184,560f0189b5a5ec01,1016.17,UPI,MERCHANT,MERCHANT,1,0,0.0,1906.02,0.5331371129369051,1016.17,0,1,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001355,2026-05-03T08:10:19,5d84530bae0e8542,476a7d68647b6040,2620.06,UPI,PERSONAL,FRIEND,0,0,0.0,4680.49,0.559783270555006,2620.06,0,2,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001356,2026-05-03T08:10:43,eafe802ae4a854e3,eb8f6d02c9a48d2b,5247.32,UPI,MERCHANT,MERCHANT,1,0,0.0,11095.95,0.47290407761390413,5247.32,0,2,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001357,2026-05-03T08:14:07,1d25dfe185861827,f7ed3d73c6c3729a,1711.99,UPI,MERCHANT,MERCHANT,1,0,0.0,2428.87,0.7048504036856645,1711.99,0,0,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001358,2026-05-03T08:14:59,726021ec9684680b,5619e26413899768,2289.86,UPI,PERSONAL,FRIEND,0,0,0.0,2660.0266666666666,0.8608409940752474,2289.86,0,0,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001359,2026-05-03T08:15:38,37e18f14309643c1,62a142d554702261,79530.07,UPI,PERSONAL,UNKNOWN,0,0,0.0,4320.65,18.40696885885226,79530.07,0,1,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001360,2026-05-03T08:24:21,1b9a2b290fb0b8c5,e5bfd9b7a859505d,4013.49,UPI,PERSONAL,UNKNOWN,0,0,0.0,2706.39,1.482968086639398,4013.49,0,0,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001361,2026-05-03T08:24:24,dc250d7b23b34af9,eb95882c4cfdc8f7,20574.06,UPI,PERSONAL,FRIEND,0,0,0.0,14208.78,1.4479821631413816,20574.06,0,0,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001362,2026-05-03T08:26:55,667917cf4d8f4e67,edc57314f6f288af,2351.87,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,1571.98,1.4961195435056425,2351.87,0,3,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001363,2026-05-03T08:26:57,4b43ebdd6ccbeab6,a2e52d10eab6eee7,3585.51,UPI,PERSONAL,UNKNOWN,0,0,0.0,0.0,3585.51,3585.51,0,0,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001364,2026-05-03T08:27:13,620ab78d791cf07f,2eaf7705c67cadfa,793.26,UPI,PERSONAL,UNKNOWN,0,0,0.0,108985.73,0.007278567570268145,793.26,0,0,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001365,2026-05-03T08:29:25,d6eec3f65810d3df,67b47cff5703790d,10743.8,UPI,PERSONAL,FAMILY,0,0,0.0,8654.155,1.2414614713972651,10743.8,0,2,1,8,0,1,1,SYNTHETIC_SOURCE_LABEL
TXN_0001366,2026-05-03T08:29:36,4618607b100b69aa,e5af568a67a18aba,1881.33,UPI,PERSONAL,UNKNOWN,0,0,0.0,202179.18,0.009305260808753898,1881.33,0,0,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001367,2026-05-03T08:34:01,5eb676b9df11a126,cd8a6fc8d0f9e861,207878.78,UPI,GOVERNMENT,GOVERNMENT,1,0,0.0,152118.66,1.3665567393244196,207878.78,0,3,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001368,2026-05-03T08:34:59,355bb1e0ea0fc804,0c1e1405be20fd73,5134.13,UPI,PERSONAL,UNKNOWN,0,0,0.0,0.0,5134.13,5134.13,0,1,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001369,2026-05-03T08:38:31,078c6cc40cfedaa1,f8ca3f4d4f0ddb84,38291.99,UPI,PERSONAL,UNKNOWN,0,0,0.0,10006.29,3.8267919478647925,38291.99,0,1,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001370,2026-05-03T08:53:10,dca663b4cf4200a2,4ed0a6f2b28c634d,5619.43,UPI,PERSONAL,UNKNOWN,0,0,0.0,3950.22,1.4225612750682242,5619.43,0,0,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
TXN_0001371,2026-05-03T08:53:15,496a9b18c02f6a2c,e0f081453f369370,85708.61,UPI,PERSONAL,UNKNOWN,0,0,0.0,7200.823333333334,11.902612525326964,85708.61,0,0,1,8,0,0,0,SYNTHETIC_SOURCE_LABEL
